Consumption,Wind,Hydroelectric,Solar,Hour,Weekday
5404,731,1718,0,1,Friday
5310,615,1697,0,2,Friday
5216,499,1677,0,3,Friday
5229,413,1668,0,4,Friday
5214,368,1656,0,5,Friday
5469,265,1608,9,6,Friday
6073,200,2043,60,7,Friday
6680,89,2145,204,8,Friday
6887,101,2127,347,9,Friday
6934,130,2141,451,10,Friday
7016,193,2215,550,11,Friday
6983,312,2195,602,12,Friday
7010,503,2044,652,13,Friday
6905,827,2101,623,14,Friday
6858,871,2037,526,15,Friday
6812,915,1974,430,16,Friday
6648,736,2113,287,17,Friday
6668,610,2164,194,18,Friday
6689,484,2216,102,19,Friday
6731,232,2564,4,20,Friday
6763,250,2501,2,21,Friday
6795,269,2438,0,22,Friday
6258,285,2181,0,23,Friday
5721,302,1925,0,0,Saturday
5311,364,1868,0,1,Saturday
5101,603,1626,0,2,Saturday
5093,887,1536,0,3,Saturday
5085,1171,1446,0,4,Saturday
4943,1315,1360,0,5,Saturday
5194,1129,1525,32,6,Saturday
5445,944,1690,65,7,Saturday
5750,1074,1643,204,8,Saturday
6056,1205,1596,344,9,Saturday
6152,1096,1638,556,10,Saturday
6126,917,1670,719,11,Saturday
6178,838,1694,723,12,Saturday
6230,759,1719,727,13,Saturday
6058,628,1702,647,14,Saturday
6072,565,1694,560,15,Saturday
6021,522,1692,498,16,Saturday
6131,420,1724,398,17,Saturday
6097,401,1712,247,18,Saturday
6203,345,1745,80,19,Saturday
6177,214,1814,7,20,Saturday
6364,145,1876,0,21,Saturday
6287,152,1853,0,22,Saturday
5718,164,1784,0,23,Saturday
5367,113,1901,0,0,Sunday
4999,63,1571,0,1,Sunday
4823,57,1749,0,2,Sunday
4717,94,1840,0,3,Sunday
4711,109,1905,0,4,Sunday
4487,191,1841,0,5,Sunday
4533,231,1755,17,6,Sunday
4827,241,1643,108,7,Sunday
4983,215,1645,284,8,Sunday
5181,319,1643,482,9,Sunday
5267,429,1548,645,10,Sunday
5298,417,1603,716,11,Sunday
5405,277,1677,732,12,Sunday
5408,227,1670,733,13,Sunday
5346,191,1642,681,14,Sunday
5361,280,1680,662,15,Sunday
5415,293,1640,553,16,Sunday
5478,244,1699,398,17,Sunday
5589,245,1650,273,18,Sunday
5680,196,1706,80,19,Sunday
5760,168,1767,9,20,Sunday
6012,206,1723,0,21,Sunday
5842,190,1636,0,22,Sunday
5495,156,1702,0,23,Sunday
5185,146,1698,0,0,Monday
4829,88,1663,0,1,Monday
4722,69,1602,0,2,Monday
4703,61,1614,0,3,Monday
4754,50,1636,0,4,Monday
4830,46,1682,0,5,Monday
5416,32,1660,21,6,Monday
6080,16,2103,110,7,Monday
6644,8,2207,274,8,Monday
6882,22,2347,451,9,Monday
6963,56,2225,601,10,Monday
7024,109,2198,708,11,Monday
7010,222,2136,724,12,Monday
7130,259,2159,706,13,Monday
7061,336,2185,713,14,Monday
7084,443,2184,644,15,Monday
7006,564,2065,554,16,Monday
6974,435,2174,415,17,Monday
6927,281,2367,237,18,Monday
6970,293,2377,105,19,Monday
6913,403,2353,13,20,Monday
7020,572,2226,0,21,Monday
6675,548,2153,0,22,Monday
6112,575,1743,0,23,Monday
5730,555,1896,0,0,Tuesday
5422,522,1845,0,1,Tuesday
5254,568,1702,0,2,Tuesday
5204,644,1653,0,3,Tuesday
5203,552,1664,0,4,Tuesday
5230,434,1708,0,5,Tuesday
5630,319,1782,19,6,Tuesday
6372,248,2237,95,7,Tuesday
6767,151,2276,249,8,Tuesday
7103,227,2280,439,9,Tuesday
7123,360,2133,574,10,Tuesday
7306,422,2208,685,11,Tuesday
7276,327,2345,752,12,Tuesday
7271,329,2324,741,13,Tuesday
7267,331,2304,731,14,Tuesday
7206,426,2335,639,15,Tuesday
7188,579,2344,561,16,Tuesday
6982,817,2262,407,17,Tuesday
6976,1048,2180,228,18,Tuesday
6961,822,2266,83,19,Tuesday
7037,544,2817,16,20,Tuesday
6995,610,2772,0,21,Tuesday
6759,990,2587,0,22,Tuesday
6125,1578,1481,0,23,Tuesday
5762,1851,1250,0,0,Wednesday
5524,1668,1337,0,1,Wednesday
5307,1177,1483,0,2,Wednesday
5289,839,1573,0,3,Wednesday
5262,859,1367,0,4,Wednesday
5233,832,1435,0,5,Wednesday
5553,483,1596,17,6,Wednesday
6309,300,2048,116,7,Wednesday
6672,298,2034,282,8,Wednesday
6844,161,2120,465,9,Wednesday
6928,234,2132,586,10,Wednesday
6944,803,1963,649,11,Wednesday
6965,827,2057,703,12,Wednesday
7002,1349,2114,737,13,Wednesday
6875,1486,2024,765,14,Wednesday
6871,1467,1973,701,15,Wednesday
6874,1390,2067,616,16,Wednesday
6774,1347,2057,460,17,Wednesday
6772,1138,2156,245,18,Wednesday
6878,956,2154,77,19,Wednesday
6866,468,2266,12,20,Wednesday
6955,304,2410,0,21,Wednesday
6656,324,2329,0,22,Wednesday
6168,422,1860,0,23,Wednesday
5616,566,1633,0,0,Thursday
5374,844,1550,0,1,Thursday
5255,666,1671,0,2,Thursday
5280,518,1731,0,3,Thursday
5204,404,1694,0,4,Thursday
5290,378,1706,0,5,Thursday
5646,415,1640,22,6,Thursday
6276,361,2060,96,7,Thursday
6655,525,2049,213,8,Thursday
6927,1054,1937,365,9,Thursday
6974,1365,1800,458,10,Thursday
7022,1361,1908,543,11,Thursday
6984,1435,2051,592,12,Thursday
7124,1633,2008,643,13,Thursday
7015,1706,2088,606,14,Thursday
6898,1687,2023,589,15,Thursday
6868,1579,1928,528,16,Thursday
6802,1380,2016,452,17,Thursday
6802,1380,2016,452,18,Thursday
6802,1380,2016,452,19,Thursday
6802,1380,2016,452,20,Thursday
6802,1380,2016,452,21,Thursday
6802,1380,2016,452,22,Thursday
6802,1380,2016,452,23,Thursday
6802,1380,2016,452,0,Friday
6802,1380,2016,452,1,Friday
6802,1380,2016,452,2,Friday
6802,1380,2016,452,3,Friday
6802,1380,2016,452,4,Friday
6802,1380,2016,452,5,Friday
6581,1140,2136,294,6,Friday
6360,900,2256,136,7,Friday
6625,1040,2138,249,8,Friday
6836,1428,1972,440,9,Friday
6860,1781,1943,594,10,Friday
6888,1700,2004,671,11,Friday
6891,1788,1959,712,12,Friday
7003,1908,1944,677,13,Friday
6877,1900,1913,657,14,Friday
6781,1793,2008,628,15,Friday
6763,1683,2084,526,16,Friday
6670,1409,2121,391,17,Friday
6773,1366,1986,260,18,Friday
6795,1181,2063,105,19,Friday
6802,898,2098,8,20,Friday
6907,1048,2015,0,21,Friday
6689,1156,1974,0,22,Friday
6168,1181,1655,0,23,Friday
5744,1045,1628,0,0,Saturday
5492,886,1697,0,1,Saturday
5286,705,1651,0,2,Saturday
5216,654,1711,0,3,Saturday
5143,690,1625,0,4,Saturday
5129,686,1603,0,5,Saturday
5175,644,1585,20,6,Saturday
5593,487,1652,96,7,Saturday
5985,485,1636,279,8,Saturday
6283,583,1597,486,9,Saturday
6470,961,1514,618,10,Saturday
6493,1036,1552,697,11,Saturday
6520,977,1638,724,12,Saturday
6543,775,1745,695,13,Saturday
6354,533,1896,642,14,Saturday
6261,428,1880,525,15,Saturday
6302,278,1879,450,16,Saturday
6288,223,1837,333,17,Saturday
6290,289,1795,220,18,Saturday
6318,368,1569,95,19,Saturday
6317,307,1665,11,20,Saturday
6441,266,1637,0,21,Saturday
6450,169,1652,0,22,Saturday
5920,97,1582,0,23,Saturday
5479,85,1624,0,0,Sunday
5127,36,1605,0,1,Sunday
5021,28,1595,0,2,Sunday
5008,41,1598,0,3,Sunday
4969,70,1594,0,4,Sunday
4730,150,1517,0,5,Sunday
4816,187,1542,18,6,Sunday
4954,181,1562,83,7,Sunday
5131,159,1554,164,8,Sunday
5422,238,1560,281,9,Sunday
5642,263,1485,370,10,Sunday
5700,253,1579,450,11,Sunday
5702,244,1563,458,12,Sunday
5747,164,1648,423,13,Sunday
5692,224,1693,447,14,Sunday
5653,444,1484,410,15,Sunday
5591,520,1263,321,16,Sunday
5660,351,1423,224,17,Sunday
5640,370,1562,153,18,Sunday
5745,205,1589,89,19,Sunday
5846,67,1629,17,20,Sunday
6002,46,1580,0,21,Sunday
6047,46,1639,0,22,Sunday
5632,68,1572,0,23,Sunday
5163,96,1548,0,0,Monday
5011,191,1562,0,1,Monday
4878,289,1534,0,2,Monday
4824,380,1527,0,3,Monday
4860,513,1542,0,4,Monday
4874,590,1472,0,5,Monday
5384,656,1529,13,6,Monday
6009,522,1997,72,7,Monday
6781,405,2186,237,8,Monday
7003,374,2175,444,9,Monday
7071,459,2106,576,10,Monday
7191,551,2058,665,11,Monday
7277,675,2059,707,12,Monday
7339,662,2124,726,13,Monday
7283,687,2136,676,14,Monday
7203,604,2126,627,15,Monday
7195,407,2272,553,16,Monday
7198,229,2478,404,17,Monday
7060,433,2214,223,18,Monday
6982,520,1943,90,19,Monday
7025,421,2012,10,20,Monday
7093,463,2046,0,21,Monday
6834,601,1947,0,22,Monday
6374,672,1673,0,23,Monday
5891,484,1649,0,0,Tuesday
5651,534,1682,0,1,Tuesday
5487,500,1743,0,2,Tuesday
5372,816,1576,0,3,Tuesday
5413,839,1622,0,4,Tuesday
5385,838,1593,0,5,Tuesday
5778,951,1619,18,6,Tuesday
6478,748,2087,83,7,Tuesday
6971,660,1970,194,8,Tuesday
7217,640,1982,344,9,Tuesday
7413,610,2009,448,10,Tuesday
7449,868,1953,511,11,Tuesday
7497,1033,1940,557,12,Tuesday
7603,746,2065,566,13,Tuesday
7498,511,2226,525,14,Tuesday
7342,445,2225,509,15,Tuesday
7250,329,2292,447,16,Tuesday
7218,311,2363,352,17,Tuesday
7147,390,2329,205,18,Tuesday
7183,306,2239,80,19,Tuesday
7180,320,2204,13,20,Tuesday
7257,210,2209,0,21,Tuesday
7089,195,2133,0,22,Tuesday
6406,65,1716,0,23,Tuesday
5861,14,1610,0,0,Wednesday
5669,8,1618,0,1,Wednesday
5484,67,1609,0,2,Wednesday
5348,384,1541,0,3,Wednesday
5333,745,1510,0,4,Wednesday
5300,843,1566,0,5,Wednesday
5603,969,1561,8,6,Wednesday
6323,849,1968,86,7,Wednesday
6834,529,2006,259,8,Wednesday
7039,418,2009,437,9,Wednesday
7161,478,1960,560,10,Wednesday
7268,575,1924,683,11,Wednesday
7422,525,2001,730,12,Wednesday
7486,484,2175,727,13,Wednesday
7395,469,2166,707,14,Wednesday
7342,529,2079,647,15,Wednesday
7303,374,2145,538,16,Wednesday
7242,354,2141,415,17,Wednesday
7190,214,2219,258,18,Wednesday
7132,74,2311,103,19,Wednesday
7069,29,2255,13,20,Wednesday
7140,25,2225,0,21,Wednesday
6994,29,2170,0,22,Wednesday
6409,56,1866,0,23,Wednesday
5936,60,1705,0,0,Thursday
5690,39,1740,0,1,Thursday
5539,34,1728,0,2,Thursday
5465,31,1714,0,3,Thursday
5458,31,1716,0,4,Thursday
5498,28,1725,0,5,Thursday
5918,23,1707,18,6,Thursday
6520,23,2116,76,7,Thursday
7115,20,2313,253,8,Thursday
7471,10,2342,452,9,Thursday
7646,9,2459,599,10,Thursday
7798,3,2473,703,11,Thursday
7819,3,2479,734,12,Thursday
7936,37,2460,744,13,Thursday
7837,94,2384,708,14,Thursday
7801,209,2375,660,15,Thursday
7663,375,2372,505,16,Thursday
7606,1006,1837,383,17,Thursday
7574,1610,1714,214,18,Thursday
7434,1106,1899,91,19,Thursday
7483,516,2205,13,20,Thursday
7417,337,2207,0,21,Thursday
7191,113,2340,0,22,Thursday
6558,38,1991,0,23,Thursday
5964,59,1781,0,0,Friday
5753,56,1402,0,1,Friday
5620,10,1373,0,2,Friday
5487,-6,1356,0,3,Friday
5544,3,1424,0,4,Friday
5516,27,1399,0,5,Friday
5746,32,1317,10,6,Friday
6495,17,1904,83,7,Friday
7170,13,2077,274,8,Friday
7412,37,2083,443,9,Friday
7672,92,2092,567,10,Friday
7716,156,1987,661,11,Friday
7776,203,1959,701,12,Friday
7846,215,1995,710,13,Friday
7829,229,1991,694,14,Friday
7795,272,1998,644,15,Friday
7711,386,1972,493,16,Friday
7653,396,2029,368,17,Friday
7537,408,2067,212,18,Friday
7506,312,2123,91,19,Friday
7450,249,2173,19,20,Friday
7470,259,2135,0,21,Friday
7065,158,2091,0,22,Friday
6566,114,1528,0,23,Friday
6111,79,1504,0,0,Saturday
5786,61,1422,0,1,Saturday
5623,42,1410,0,2,Saturday
5523,35,1403,0,3,Saturday
5503,26,1402,0,4,Saturday
5367,23,1345,0,5,Saturday
5492,9,1326,24,6,Saturday
5870,1,1377,97,7,Saturday
6345,-10,1393,210,8,Saturday
6598,15,1383,354,9,Saturday
6797,90,1369,501,10,Saturday
6945,209,1337,625,11,Saturday
6955,246,1282,674,12,Saturday
6923,258,1336,671,13,Saturday
6865,286,1336,636,14,Saturday
6855,299,1428,540,15,Saturday
6965,326,1643,414,16,Saturday
6915,526,1476,297,17,Saturday
6905,457,1544,181,18,Saturday
6797,451,1493,67,19,Saturday
6823,509,1430,3,20,Saturday
6952,443,1403,0,21,Saturday
6712,334,1392,0,22,Saturday
6284,248,1340,0,23,Saturday
5817,229,1400,0,0,Sunday
5501,240,1344,0,1,Sunday
5289,225,1265,0,2,Sunday
5164,184,1239,0,3,Sunday
5093,168,1221,0,4,Sunday
4969,117,1222,0,5,Sunday
4942,107,1146,11,6,Sunday
5189,78,1165,96,7,Sunday
5469,32,1175,264,8,Sunday
5712,9,1219,413,9,Sunday
5891,29,1179,513,10,Sunday
6007,47,1183,584,11,Sunday
6081,60,1289,622,12,Sunday
6140,118,1306,682,13,Sunday
6122,206,1328,616,14,Sunday
6196,302,1283,583,15,Sunday
6241,505,1205,431,16,Sunday
6282,485,1222,297,17,Sunday
6336,495,1419,163,18,Sunday
6333,527,1418,61,19,Sunday
6339,565,1419,7,20,Sunday
6523,691,1423,0,21,Sunday
6439,653,1271,0,22,Sunday
5994,595,1218,0,23,Sunday
5526,518,1142,0,0,Monday
5253,374,1156,0,1,Monday
5074,206,1156,0,2,Monday
5068,116,1245,0,3,Monday
5115,81,1297,0,4,Monday
5133,55,1307,0,5,Monday
5706,22,1327,11,6,Monday
6463,-6,1871,83,7,Monday
7145,-13,1969,210,8,Monday
7453,-2,2017,342,9,Monday
7681,2,2078,488,10,Monday
7751,10,2063,602,11,Monday
7817,76,2179,655,12,Monday
7991,205,2295,648,13,Monday
7960,374,2125,648,14,Monday
7847,540,1934,558,15,Monday
7856,553,2103,473,16,Monday
7785,665,2207,365,17,Monday
7628,678,2137,200,18,Monday
7519,724,1942,58,19,Monday
7447,702,1953,7,20,Monday
7553,751,1897,0,21,Monday
7214,785,1746,0,22,Monday
6697,725,1222,0,23,Monday
6125,576,1229,0,0,Tuesday
5816,535,1176,0,1,Tuesday
5636,384,1191,0,2,Tuesday
5599,264,1201,0,3,Tuesday
5546,176,1202,0,4,Tuesday
5525,111,1181,0,5,Tuesday
5923,108,1251,19,6,Tuesday
6616,81,1782,94,7,Tuesday
7195,32,1910,251,8,Tuesday
7549,45,1919,397,9,Tuesday
7717,47,1859,505,10,Tuesday
7806,18,1905,620,11,Tuesday
7880,43,1980,692,12,Tuesday
8086,222,2055,652,13,Tuesday
8035,301,2076,611,14,Tuesday
7950,517,2138,553,15,Tuesday
7894,673,2021,491,16,Tuesday
7751,629,2023,359,17,Tuesday
7719,632,2079,191,18,Tuesday
7634,546,2125,61,19,Tuesday
7505,556,2032,9,20,Tuesday
7487,589,1885,0,21,Tuesday
7219,548,1906,0,22,Tuesday
6596,415,1459,0,23,Tuesday
6101,345,1430,0,0,Wednesday
5809,252,1497,0,1,Wednesday
5668,168,1501,0,2,Wednesday
5645,123,1540,0,3,Wednesday
5617,114,1490,0,4,Wednesday
5640,111,1490,0,5,Wednesday
5959,94,1401,14,6,Wednesday
6594,63,1921,69,7,Wednesday
7222,24,2157,159,8,Wednesday
7505,15,2142,257,9,Wednesday
7675,18,2134,359,10,Wednesday
7782,52,2023,414,11,Wednesday
7815,102,1990,436,12,Wednesday
7858,132,1943,437,13,Wednesday
7747,186,1869,462,14,Wednesday
7651,233,1868,420,15,Wednesday
7470,301,1813,344,16,Wednesday
7386,383,1786,238,17,Wednesday
7289,402,1733,140,18,Wednesday
7234,411,1702,61,19,Wednesday
7169,366,1702,10,20,Wednesday
7277,422,1733,0,21,Wednesday
6952,494,1649,0,22,Wednesday
6400,474,1203,0,23,Wednesday
5986,566,1333,0,0,Thursday
5720,1105,1154,0,1,Thursday
5548,1518,1212,0,2,Thursday
5520,1900,921,0,3,Thursday
5452,1923,963,0,4,Thursday
5550,1859,1106,0,5,Thursday
5816,1870,1180,6,6,Thursday
6485,1882,1662,36,7,Thursday
6982,1799,1709,126,8,Thursday
7190,1352,1775,240,9,Thursday
7215,1022,1757,380,10,Thursday
7234,896,1735,465,11,Thursday
7238,1042,1651,529,12,Thursday
7358,1203,1680,512,13,Thursday
7232,1350,1625,537,14,Thursday
7151,1588,1627,491,15,Thursday
7073,1686,1654,427,16,Thursday
6951,1712,1617,362,17,Thursday
6958,1652,1702,195,18,Thursday
6968,1671,1614,71,19,Thursday
6956,1559,1593,7,20,Thursday
7015,1384,1546,0,21,Thursday
6713,1321,1509,0,22,Thursday
6139,1287,1179,0,23,Thursday
5777,1220,1271,0,0,Friday
5549,1210,1236,0,1,Friday
5424,1069,1272,0,2,Friday
5353,1101,1246,0,3,Friday
5368,1008,1283,0,4,Friday
5400,913,1272,0,5,Friday
5666,855,1234,18,6,Friday
6359,758,1707,82,7,Friday
6809,698,1735,212,8,Friday
6977,723,1667,375,9,Friday
7039,830,1567,529,10,Friday
7048,954,1613,659,11,Friday
7110,889,1462,676,12,Friday
7220,781,1475,674,13,Friday
7118,716,1415,654,14,Friday
7218,693,1479,552,15,Friday
7062,742,1457,475,16,Friday
7062,843,1442,342,17,Friday
6976,936,1485,187,18,Friday
6934,1071,1519,85,19,Friday
6904,973,1645,10,20,Friday
6959,941,1859,0,21,Friday
6635,767,1702,0,22,Friday
6181,772,1217,0,23,Friday
5856,1173,1174,0,0,Saturday
5596,1543,966,0,1,Saturday
5444,1645,1195,0,2,Saturday
5357,1709,1156,0,3,Saturday
5258,1814,1102,0,4,Saturday
5229,1757,1196,0,5,Saturday
5266,1823,1106,12,6,Saturday
5630,1575,1263,83,7,Saturday
6041,1729,1170,190,8,Saturday
6282,2026,912,279,9,Saturday
6372,1991,939,428,10,Saturday
6458,1886,1051,504,11,Saturday
6334,1786,996,594,12,Saturday
6330,1596,994,624,13,Saturday
6184,1461,916,607,14,Saturday
6116,1418,936,554,15,Saturday
6167,1647,849,457,16,Saturday
6207,1607,855,327,17,Saturday
6289,1526,859,209,18,Saturday
6262,1549,929,105,19,Saturday
6341,1376,1073,14,20,Saturday
6550,1498,1109,0,21,Saturday
6322,1526,1175,0,22,Saturday
5913,1686,1211,0,23,Saturday
5551,1879,788,0,0,Sunday
5258,2121,840,0,1,Sunday
5065,2044,845,0,2,Sunday
4874,2031,844,0,3,Sunday
4896,1898,982,0,4,Sunday
4779,1760,1180,0,5,Sunday
4760,1763,1072,5,6,Sunday
4859,1497,1127,39,7,Sunday
5200,1397,1207,141,8,Sunday
5381,1412,946,261,9,Sunday
5441,1199,1013,427,10,Sunday
5473,1227,948,535,11,Sunday
5561,1231,1049,544,12,Sunday
5594,1097,1046,603,13,Sunday
5568,998,712,573,14,Sunday
5558,876,746,426,15,Sunday
5591,894,780,342,16,Sunday
5570,974,1002,266,17,Sunday
5623,861,1181,133,18,Sunday
5692,890,1143,70,19,Sunday
5793,1202,1071,14,20,Sunday
5817,1149,1133,7,21,Sunday
5841,1096,1196,0,22,Sunday
5532,1034,1233,0,23,Sunday
5223,972,1271,0,0,Monday
5012,1194,1173,0,1,Monday
4801,1417,1076,0,2,Monday
4846,1877,800,0,3,Monday
4842,1651,802,0,4,Monday
4838,1426,805,0,5,Monday
5433,1231,1083,38,6,Monday
6028,1037,1362,77,7,Monday
6308,884,1546,206,8,Monday
6589,732,1730,335,9,Monday
6843,808,1815,610,10,Monday
6857,815,1776,603,11,Monday
6872,822,1738,596,12,Monday
6883,735,1790,563,13,Monday
6894,648,1842,530,14,Monday
6894,648,1842,530,15,Monday
6752,890,1537,417,16,Monday
6610,1133,1233,304,17,Monday
6613,618,1633,210,18,Monday
6659,250,1870,104,19,Monday
6708,116,1915,18,20,Monday
6808,106,1853,0,21,Monday
6694,79,1867,0,22,Monday
6001,163,1259,0,23,Monday
5540,137,1157,0,0,Tuesday
5386,160,1215,0,1,Tuesday
5246,208,1211,0,2,Tuesday
5251,167,1228,0,3,Tuesday
5251,165,1247,0,4,Tuesday
5212,232,1169,0,5,Tuesday
5437,340,1064,10,6,Tuesday
6081,312,1614,68,7,Tuesday
6566,198,1653,193,8,Tuesday
6786,101,1651,391,9,Tuesday
6854,67,1622,555,10,Tuesday
6828,103,1544,631,11,Tuesday
6840,47,1518,680,12,Tuesday
6941,63,1664,621,13,Tuesday
6830,81,1653,578,14,Tuesday
6799,118,1642,528,15,Tuesday
6668,122,1632,470,16,Tuesday
6700,149,1684,317,17,Tuesday
6674,196,1707,192,18,Tuesday
6698,203,1729,74,19,Tuesday
6728,326,1666,9,20,Tuesday
6859,319,1723,0,21,Tuesday
6491,499,1563,0,22,Tuesday
5989,414,1089,0,23,Tuesday
5556,231,1180,0,0,Wednesday
5388,146,1229,0,1,Wednesday
5184,170,1216,0,2,Wednesday
5230,190,1206,0,3,Wednesday
5255,247,1219,0,4,Wednesday
5232,399,1159,0,5,Wednesday
5486,509,1001,6,6,Wednesday
6168,464,1452,73,7,Wednesday
6571,270,1541,221,8,Wednesday
6825,210,1715,364,9,Wednesday
6862,254,1624,522,10,Wednesday
6940,397,1644,629,11,Wednesday
6988,895,1571,668,12,Wednesday
7018,1122,1427,638,13,Wednesday
6916,1117,1439,674,14,Wednesday
6901,1249,1497,601,15,Wednesday
6819,1368,1437,481,16,Wednesday
6772,1732,1557,376,17,Wednesday
6785,1461,1780,227,18,Wednesday
6825,810,1851,76,19,Wednesday
6849,523,2157,11,20,Wednesday
6928,262,2121,0,21,Wednesday
6565,97,1842,0,22,Wednesday
6049,108,1284,0,23,Wednesday
5703,156,1262,0,0,Thursday
5472,294,1173,0,1,Thursday
5328,513,1126,0,2,Thursday
5358,614,1140,0,3,Thursday
5330,825,1153,0,4,Thursday
5254,944,1096,0,5,Thursday
5550,945,1119,9,6,Thursday
6162,887,1631,59,7,Thursday
6693,465,1663,213,8,Thursday
6940,267,1673,380,9,Thursday
7013,260,1711,538,10,Thursday
7060,336,1632,681,11,Thursday
7181,339,1678,735,12,Thursday
7317,370,1770,725,13,Thursday
7270,310,1738,715,14,Thursday
7156,206,1735,666,15,Thursday
7293,146,1825,570,16,Thursday
7260,161,1848,455,17,Thursday
7146,251,1806,249,18,Thursday
7104,372,1712,70,19,Thursday
7130,473,1715,7,20,Thursday
7150,549,1674,0,21,Thursday
6950,626,1629,0,22,Thursday
6388,598,1143,0,23,Thursday
5878,474,1186,0,0,Friday
5579,333,1183,0,1,Friday
5397,284,1183,0,2,Friday
5422,216,1207,0,3,Friday
5412,154,1193,0,4,Friday
5434,109,1193,0,5,Friday
5642,60,1186,3,6,Friday
6292,20,1708,63,7,Friday
6871,-8,1816,240,8,Friday
7119,-8,1896,373,9,Friday
7251,43,1786,509,10,Friday
7373,87,1751,611,11,Friday
7374,86,1760,622,12,Friday
7472,279,1746,615,13,Friday
7301,571,1698,577,14,Friday
7282,725,1670,490,15,Friday
7254,847,1618,460,16,Friday
7199,958,1647,361,17,Friday
7230,951,1750,212,18,Friday
7245,954,1741,91,19,Friday
7234,998,1743,7,20,Friday
7288,1028,1717,0,21,Friday
7036,1070,1656,0,22,Friday
6435,901,1256,0,23,Friday
6022,610,1307,0,0,Saturday
5670,411,1374,0,1,Saturday
5549,326,1430,0,2,Saturday
5417,274,1403,0,3,Saturday
5342,408,1272,0,4,Saturday
5305,612,1160,0,5,Saturday
5340,761,1150,6,6,Saturday
5651,661,1166,47,7,Saturday
6032,423,1153,188,8,Saturday
6319,219,1200,382,9,Saturday
6503,128,1211,489,10,Saturday
6545,85,1181,558,11,Saturday
6595,64,1147,625,12,Saturday
6591,40,1189,652,13,Saturday
6557,57,1233,623,14,Saturday
6466,123,1214,535,15,Saturday
6319,311,1154,500,16,Saturday
6332,490,1033,413,17,Saturday
6395,421,1133,271,18,Saturday
6442,826,1025,93,19,Saturday
6481,163,1318,16,20,Saturday
6654,74,1432,0,21,Saturday
6448,68,1341,0,22,Saturday
5951,110,1207,0,23,Saturday
5548,198,1175,0,0,Sunday
5283,456,1102,0,1,Sunday
5140,606,1102,0,2,Sunday
5018,842,1058,0,3,Sunday
4894,1021,1118,0,4,Sunday
4800,1210,1133,0,5,Sunday
4774,1178,1097,9,6,Sunday
4949,971,1161,70,7,Sunday
5185,774,1193,223,8,Sunday
5360,870,1043,408,9,Sunday
5483,1123,1051,579,10,Sunday
5531,947,1153,689,11,Sunday
5611,693,1153,715,12,Sunday
5616,731,1090,763,13,Sunday
5583,809,963,715,14,Sunday
5566,718,935,680,15,Sunday
5709,626,1023,606,16,Sunday
5744,433,1177,428,17,Sunday
5794,384,1186,219,18,Sunday
5929,434,1272,63,19,Sunday
5935,727,1226,6,20,Sunday
6138,1126,1220,0,21,Sunday
6009,1538,1059,0,22,Sunday
5647,1810,1081,0,23,Sunday
5307,1844,1010,0,0,Monday
4997,1666,954,0,1,Monday
4922,1583,984,0,2,Monday
4834,1576,979,0,3,Monday
4837,1587,926,0,4,Monday
4920,1513,918,0,5,Monday
5206,1300,933,3,6,Monday
5984,792,1617,70,7,Monday
6668,688,1679,267,8,Monday
6880,689,1619,438,9,Monday
